build,computer.platform,date,time,subject,blockcode,trialcode,latency,response,expressions.nr_targettrials_AX,expressions.nr_nontargettrials_AY,expressions.nr_nontargettrials_BX,expressions.nr_nontargettrials_BY,expressions.phase1trials,expressions.phase3trials,blocknum,trialnum,values.counttrials,values.trialtype,values.phase,values.cue,values.distractor1,values.distractor2,values.probe,stimulusitem1,correct
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,40,7,4,1,I,T,S,U,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,41,7,3,1,I,T,S,U,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,862,2,175,25,25,25,100,150,22,42,8,3,1,Z,J,P,X,Z,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,43,8,3,1,Z,J,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,44,8,1,1,Z,J,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,629,2,175,25,25,25,100,150,22,45,9,1,1,A,T,O,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,46,9,1,1,A,T,O,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,47,9,1,1,A,T,O,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,587,2,175,25,25,25,100,150,22,48,10,1,1,A,N,E,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,49,10,1,1,A,N,E,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,50,10,1,1,A,N,E,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,517,2,175,25,25,25,100,150,22,51,11,1,1,A,N,G,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,52,11,1,1,A,N,G,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,53,11,1,1,A,N,G,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,511,2,175,25,25,25,100,150,22,54,12,1,1,A,N,C,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,55,12,1,1,A,N,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,56,12,1,1,A,N,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,695,2,175,25,25,25,100,150,22,57,13,1,1,A,V,R,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,58,13,1,1,A,V,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,59,13,1,1,A,V,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,583,2,175,25,25,25,100,150,22,60,14,1,1,A,Z,L,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,61,14,1,1,A,Z,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,62,14,1,1,A,Z,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,600,2,175,25,25,25,100,150,22,63,15,1,1,A,O,D,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,64,15,1,1,A,O,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,65,15,1,1,A,O,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,362,2,175,25,25,25,100,150,22,66,16,1,1,A,R,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,67,16,1,1,A,R,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,68,16,4,1,A,R,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BY,1042,3,175,25,25,25,100,150,22,69,17,4,1,I,H,V,S,I,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,158,0,175,25,25,25,100,150,22,70,17,4,1,I,H,V,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,71,17,3,1,I,H,V,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,1200,0,175,25,25,25,100,150,22,72,18,3,1,L,S,B,X,L,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,73,18,3,1,L,S,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,74,18,2,1,L,S,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,780,3,175,25,25,25,100,150,22,75,19,2,1,A,B,L,S,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,76,19,2,1,A,B,L,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,77,19,1,1,A,B,L,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,873,2,175,25,25,25,100,150,22,78,20,1,1,A,H,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,79,20,1,1,A,H,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,80,20,4,1,A,H,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BY,572,3,175,25,25,25,100,150,22,81,21,4,1,M,D,O,S,M,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,82,21,4,1,M,D,O,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,83,21,1,1,M,D,O,S,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,596,2,175,25,25,25,100,150,22,84,22,1,1,A,M,H,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,85,22,1,1,A,M,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,86,22,1,1,A,M,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,591,2,175,25,25,25,100,150,22,87,23,1,1,A,J,R,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,88,23,1,1,A,J,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,89,23,1,1,A,J,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,541,2,175,25,25,25,100,150,22,90,24,1,1,A,S,R,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,91,24,1,1,A,S,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,92,24,1,1,A,S,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,440,2,175,25,25,25,100,150,22,93,25,1,1,A,Z,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,94,25,1,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,95,25,1,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,360,2,175,25,25,25,100,150,22,96,26,1,1,A,C,V,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,97,26,1,1,A,C,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,98,26,1,1,A,C,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,391,2,175,25,25,25,100,150,22,99,27,1,1,A,N,H,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,100,27,1,1,A,N,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,101,27,1,1,A,N,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,423,2,175,25,25,25,100,150,22,102,28,1,1,A,Z,S,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,103,28,1,1,A,Z,S,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,104,28,4,1,A,Z,S,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BY,544,3,175,25,25,25,100,150,22,105,29,4,1,J,V,Q,N,J,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,106,29,4,1,J,V,Q,N,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,107,29,1,1,J,V,Q,N,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,547,3,175,25,25,25,100,150,22,108,30,1,1,A,C,L,X,A,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,109,30,1,1,A,C,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,110,30,1,1,A,C,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,530,2,175,25,25,25,100,150,22,111,31,1,1,A,Z,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,112,31,1,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,113,31,3,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,440,2,175,25,25,25,100,150,22,114,32,3,1,H,M,U,X,H,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,115,32,3,1,H,M,U,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,116,32,1,1,H,M,U,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,902,2,175,25,25,25,100,150,22,117,33,1,1,A,H,R,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,298,0,175,25,25,25,100,150,22,118,33,1,1,A,H,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,119,33,1,1,A,H,R,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,450,2,175,25,25,25,100,150,22,120,34,1,1,A,J,I,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,121,34,1,1,A,J,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,122,34,1,1,A,J,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,706,2,175,25,25,25,100,150,22,123,35,1,1,A,U,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,124,35,1,1,A,U,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,125,35,4,1,A,U,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BY,801,3,175,25,25,25,100,150,22,126,36,4,1,B,J,U,O,B,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,127,36,4,1,B,J,U,O,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,128,36,1,1,B,J,U,O,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,553,2,175,25,25,25,100,150,22,129,37,1,1,A,T,P,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,130,37,1,1,A,T,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,131,37,2,1,A,T,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,609,3,175,25,25,25,100,150,22,132,38,2,1,A,O,S,V,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,133,38,2,1,A,O,S,V,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,134,38,1,1,A,O,S,V,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,663,2,175,25,25,25,100,150,22,135,39,1,1,A,F,C,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,136,39,1,1,A,F,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,137,39,3,1,A,F,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,545,3,175,25,25,25,100,150,22,138,40,3,1,R,M,T,X,R,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,139,40,3,1,R,M,T,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,140,40,1,1,R,M,T,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,393,2,175,25,25,25,100,150,22,141,41,1,1,A,N,Q,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,142,41,1,1,A,N,Q,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,143,41,1,1,A,N,Q,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,502,2,175,25,25,25,100,150,22,144,42,1,1,A,B,Z,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,145,42,1,1,A,B,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,146,42,1,1,A,B,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,242,2,175,25,25,25,100,150,22,147,43,1,1,A,R,L,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,148,43,1,1,A,R,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,149,43,1,1,A,R,L,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,426,2,175,25,25,25,100,150,22,150,44,1,1,A,R,H,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,151,44,1,1,A,R,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,152,44,2,1,A,R,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,787,3,175,25,25,25,100,150,22,153,45,2,1,A,T,G,Z,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,154,45,2,1,A,T,G,Z,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,155,45,1,1,A,T,G,Z,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,740,2,175,25,25,25,100,150,22,156,46,1,1,A,V,Z,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,157,46,1,1,A,V,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,158,46,1,1,A,V,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,661,2,175,25,25,25,100,150,22,159,47,1,1,A,U,S,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,160,47,1,1,A,U,S,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,161,47,1,1,A,U,S,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,409,2,175,25,25,25,100,150,22,162,48,1,1,A,H,D,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,163,48,1,1,A,H,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,164,48,1,1,A,H,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,367,2,175,25,25,25,100,150,22,165,49,1,1,A,H,I,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,166,49,1,1,A,H,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,167,49,1,1,A,H,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,349,2,175,25,25,25,100,150,22,168,50,1,1,A,D,M,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,169,50,1,1,A,D,M,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,170,50,1,1,A,D,M,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,575,2,175,25,25,25,100,150,22,171,51,1,1,A,E,Z,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,172,51,1,1,A,E,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,173,51,1,1,A,E,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,234,2,175,25,25,25,100,150,22,174,52,1,1,A,Z,C,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,175,52,1,1,A,Z,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,176,52,1,1,A,Z,C,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,252,2,175,25,25,25,100,150,22,177,53,1,1,A,C,V,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,178,53,1,1,A,C,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,179,53,2,1,A,C,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,659,3,175,25,25,25,100,150,22,180,54,2,1,A,U,C,G,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,181,54,2,1,A,U,C,G,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,182,54,1,1,A,U,C,G,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,516,2,175,25,25,25,100,150,22,183,55,1,1,A,J,D,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,184,55,1,1,A,J,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,185,55,1,1,A,J,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,450,2,175,25,25,25,100,150,22,186,56,1,1,A,Z,B,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,187,56,1,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,188,56,3,1,A,Z,B,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,376,2,175,25,25,25,100,150,22,189,57,3,1,J,V,Z,X,J,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,190,57,3,1,J,V,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,191,57,1,1,J,V,Z,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,509,2,175,25,25,25,100,150,22,192,58,1,1,A,T,P,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,193,58,1,1,A,T,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,194,58,1,1,A,T,P,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,483,2,175,25,25,25,100,150,22,195,59,1,1,A,B,Q,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,196,59,1,1,A,B,Q,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,197,59,1,1,A,B,Q,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,250,2,175,25,25,25,100,150,22,198,60,1,1,A,L,G,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,199,60,1,1,A,L,G,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,200,60,1,1,A,L,G,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,527,2,175,25,25,25,100,150,22,201,61,1,1,A,M,V,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,202,61,1,1,A,M,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,203,61,1,1,A,M,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,248,2,175,25,25,25,100,150,22,204,62,1,1,A,B,H,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,205,62,1,1,A,B,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,206,62,2,1,A,B,H,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,605,3,175,25,25,25,100,150,22,207,63,2,1,A,D,Z,J,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,208,63,2,1,A,D,Z,J,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,209,63,1,1,A,D,Z,J,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,655,2,175,25,25,25,100,150,22,210,64,1,1,A,R,D,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,211,64,1,1,A,R,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,212,64,2,1,A,R,D,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,647,3,175,25,25,25,100,150,22,213,65,2,1,A,P,R,I,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,214,65,2,1,A,P,R,I,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,215,65,1,1,A,P,R,I,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,461,2,175,25,25,25,100,150,22,216,66,1,1,A,Q,O,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,217,66,1,1,A,Q,O,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,218,66,1,1,A,Q,O,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,517,2,175,25,25,25,100,150,22,219,67,1,1,A,M,U,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,220,67,1,1,A,M,U,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,221,67,1,1,A,M,U,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,565,2,175,25,25,25,100,150,22,222,68,1,1,A,D,N,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,223,68,1,1,A,D,N,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,224,68,3,1,A,D,N,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,BX,548,2,175,25,25,25,100,150,22,225,69,3,1,B,T,E,X,B,0
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,226,69,3,1,B,T,E,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,227,69,1,1,B,T,E,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,468,2,175,25,25,25,100,150,22,228,70,1,1,A,G,I,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,229,70,1,1,A,G,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,230,70,1,1,A,G,I,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,448,2,175,25,25,25,100,150,22,231,71,1,1,A,S,V,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,232,71,1,1,A,S,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,233,71,2,1,A,S,V,X,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AY,692,3,175,25,25,25,100,150,22,234,72,2,1,A,V,B,N,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,235,72,2,1,A,V,B,N,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,trialselector,0,0,175,25,25,25,100,150,22,236,72,1,1,A,V,B,N,0,0
5.0.6.0,win,12317,20:04:32,42,axcpt,AX,523,2,175,25,25,25,100,150,22,237,73,1,1,A,F,H,X,A,1
5.0.6.0,win,12317,20:04:32,42,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,238,73,1,1,A,F,H,X,0,0
